Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
312090,Aniakchak,20186,Confirmed Eruption,S & NW caldera floor (Vent Mtn & Half Cone),0,,,700,250,0,,0,,Tephrochronology,,,,,,,,56.88,-158.17
282090,Kirishimayama,17098,Confirmed Eruption,Ohachi,,,?,700,,0,,0,,Tephrochronology,,,,,,,,31.934,130.862
322110,Newberry,20608,Confirmed Eruption,S caldera wall,4,,,690,100,0,,0,,Radiocarbon (corrected),,,,,,,,43.722,-121.229
252080,Witori,15015,Confirmed Eruption,,5,,,690,90,,,,,Radiocarbon (corrected),,,,,,,,-5.576,150.516
283070,Yakedake,17493,Confirmed Eruption,,2,,,686,,0,,0,,Historical Observations,,,,,,,,36.227,137.587
283110,Asamayama,17677,Confirmed Eruption,Volcano Uncertain,3,,,685,,4,,0,,,,,,,,,,36.406,138.523
284010,Izu-Oshima,18168,Confirmed Eruption,,,,?,684,,11,,29,,Historical Observations,,,,,,,,34.724,139.394
252140,Rabaul,15084,Confirmed Eruption,,6,,,683,2,,,,,Radiocarbon (corrected),,,,,,,,-4.271,152.203
263250,Merapi,15833,Confirmed Eruption,,,,,680,200,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
284010,Izu-Oshima,18167,Confirmed Eruption,,4,,?,680,,0,,0,,Historical Observations,,681,,3,>,26,,34.724,139.394
322030,Blue Lake Crater,20580,Confirmed Eruption,,,,,680,200,0,,0,,Radiocarbon (corrected),,,,,,,,44.411,-121.774
332020,Mauna Loa,10164,Confirmed Eruption,Mokuaweoweo,0,,?,680,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
332010,Kilauea,19877,Confirmed Eruption,East (near Kaipu) and SW rift zones,1,?,,680,75,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.421,-155.287
282070,Ata,17023,Confirmed Eruption,Kaimon,4,+,?,660,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
284010,Izu-Oshima,18166,Confirmed Eruption,,3,,?,654,,0,,0,,Historical Observations,,,,,,,,34.724,139.394
252040,Dakataua,15004,Confirmed Eruption,,6,?,,653,18,,,,,Radiocarbon (uncorrected),,,,,,,,-5.094,150.094
283002,Sanbesan,17372,Confirmed Eruption,,,,,650,50,0,,0,,Radiocarbon (corrected),,,,,,,,35.141,132.622
281032,Tatun Volcanic Group,21084,Confirmed Eruption,Shamao,0,,>,648,11,,,,,Uranium-series,,,,,,,,25.178,121.553
245010,Taveuni,14843,Confirmed Eruption,,2,,,640,40,0,,0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
313030,Redoubt,20371,Confirmed Eruption,,,,,640,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
332020,Mauna Loa,10163,Confirmed Eruption,NE rift zone,0,,?,630,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
283070,Yakedake,17492,Confirmed Eruption,,1,,?,630,,0,,0,,Tephrochronology,,,,,,,,36.227,137.587
263250,Merapi,15832,Confirmed Eruption,,,,,630,30,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
284010,Izu-Oshima,18165,Confirmed Eruption,,3,,?,625,,0,,0,,Varve Count,,,,,,,,34.724,139.394
323120,Mono-Inyo Craters,20670,Confirmed Eruption,Southern Mono Craters (South Coulee area),4,,,620,27,0,,0,,Radiocarbon (corrected),,,,,,,,37.804,-119.029
283220,Chokaisan,18008,Uncertain Eruption,,,,,610,18,0,,0,,,,,,,,,,39.099,140.049
282050,Kuchinoerabujima,16958,Confirmed Eruption,Shindake,,,,600,75,0,,0,,Radiocarbon (corrected),,,,,,,,30.443,130.217
282070,Ata,17022,Confirmed Eruption,Kaimon,4,,?,600,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
285070,Akan,18680,Confirmed Eruption,Akan-Fuji,,,,600,300,0,,0,,Tephrochronology,,,,,,,,43.384,144.013
285050,Tokachidake,18639,Confirmed Eruption,,,,,600,300,0,,0,,Tephrochronology,,,,,,,,43.418,142.686
283180,Azumayama,17923,Confirmed Eruption,,,,,600,200,0,,0,,Radiocarbon (corrected),,,,,,,,37.735,140.244
284010,Izu-Oshima,18164,Confirmed Eruption,,3,,?,600,,0,,0,,Varve Count,,,,,,,,34.724,139.394
332020,Mauna Loa,10162,Confirmed Eruption,Mokuaweoweo,0,,?,600,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
313030,Redoubt,20370,Confirmed Eruption,,,,,580,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
284010,Izu-Oshima,18163,Confirmed Eruption,,3,,?,580,,0,,0,,Varve Count,,,,,,,,34.724,139.394
283220,Chokaisan,18007,Uncertain Eruption,,,,,577,,12,,1,30,,,578,,7,,15,45,39.099,140.049
283220,Chokaisan,18006,Uncertain Eruption,,,,,573,,3,?,0,,,,,,,,,,39.099,140.049
283260,Akita-Yakeyama,18076,Confirmed Eruption,,,,?,570,,0,,0,,Tephrochronology,,,,,,,,39.964,140.757
313010,Augustine,20259,Confirmed Eruption,,,,,570,150,0,,0,,Radiocarbon (corrected),,,,,,,,59.363,-153.43
282110,Asosan,17196,Uncertain Eruption,Naka-dake,3,^,,553,,0,,0,,,,,,,,,,32.884,131.104
283122,Harunasan,17815,Confirmed Eruption,Futatsu-dake,5,,,550,10,6,,1,30,Anthropology,,,,,,,,36.477,138.851
285082,Rausudake,18717,Confirmed Eruption,,4,,,550,100,0,,0,,Radiocarbon (corrected),,,,,,,,44.076,145.122
311320,Akutan,19996,Confirmed Eruption,,,,?,550,,0,,0,,Radiocarbon (uncorrected),,,,,,,,54.134,-165.986
332020,Mauna Loa,10161,Confirmed Eruption,Mokuaweoweo,0,,?,550,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
282070,Ata,17021,Confirmed Eruption,Kaimon,2,,?,550,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
257100,Yasur,15353,Confirmed Eruption,,,,?,550,,0,,0,,Radiocarbon (uncorrected),,,,,,,,-19.532,169.447
263250,Merapi,15831,Confirmed Eruption,,,,,540,50,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
332010,Kilauea,19876,Confirmed Eruption,,,,,540,200,0,,0,,Radiocarbon (corrected),,,,,,,,19.421,-155.287
284180,Alamagan,18525,Confirmed Eruption,,,,,540,75,0,,0,,Radiocarbon (uncorrected),,,,,,,,17.6,145.83
262000,Krakatau,15581,Confirmed Eruption,,4,C,,535,,,,,,Historical Observations,,,,,,,,-6.102,105.423
283030,Fujisan,17430,Confirmed Eruption,South flank (Takabachi),3,,?,530,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
283122,Harunasan,17814,Confirmed Eruption,Futatsu-dake,4,+,,520,10,6,,1,30,Anthropology,,,,,,,,36.477,138.851
283030,Fujisan,17429,Confirmed Eruption,"SE flank (Makuiwa, Nishi-Futatsuzuka)",2,,,520,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,35.361,138.728
313030,Redoubt,20369,Confirmed Eruption,,,,,520,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
251030,Karkar,14938,Confirmed Eruption,,4,C,,520,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,-4.649,145.964
245010,Taveuni,14842,Confirmed Eruption,"South Taveuni (Tavuyaga, Ngatutu, Ngatavo)",2,,,520,100,0,,0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
283050,Hakusan,17467,Confirmed Eruption,,,,,500,100,0,,0,,Radiocarbon (corrected),,,,,,,,36.155,136.771
284040,Miyakejima,17590,Confirmed Eruption,Daihannya-yama,3,,,500,50,0,,0,,Radiocarbon (corrected),,,,,,,,34.094,139.526
322110,Newberry,20607,Confirmed Eruption,South caldera wall,4,,,490,100,0,,0,,Radiocarbon (corrected),,,,,,,,43.722,-121.229
323120,Mono-Inyo Craters,20669,Confirmed Eruption,Mono Craters (NW Coulee and Pumice Pit dome),,,,490,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,37.804,-119.029
332020,Mauna Loa,10160,Confirmed Eruption,Mokuaweoweo,0,,?,480,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
322010,Hood,20566,Confirmed Eruption,Crater Rock,,,,480,37,0,,0,,Radiocarbon (corrected),,,,,,,,45.374,-121.695
322060,Belknap,20588,Confirmed Eruption,Belknap Crater,2,?,?,480,,0,,0,,Radiocarbon (corrected),,,,,,,,44.285,-121.841
245010,Taveuni,14841,Confirmed Eruption,Central Taveuni (Tagimoucea area),2,,,480,75,0,,0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
263250,Merapi,15829,Confirmed Eruption,,,,,480,75,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
263210,Sundoro,15795,Confirmed Eruption,,,,?,470,,0,,0,,Radiocarbon (uncorrected),,,,,,,,-7.3,109.992
273030,Mayon,13599,Confirmed Eruption,,,,,470,75,0,,0,,Radiocarbon (uncorrected),,,,,,,,13.257,123.685
274060,Iraya,16892,Confirmed Eruption,,,,,470,50,0,,0,,Radiocarbon (uncorrected),,,,,,,,20.469,122.01
283030,Fujisan,17428,Confirmed Eruption,SE flank (Kita-Kansu-yama),3,?,,470,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,35.361,138.728
312090,Aniakchak,20185,Confirmed Eruption,,,,?,460,,0,,0,,Radiocarbon (uncorrected),,,,,,,,56.88,-158.17
332020,Mauna Loa,10159,Confirmed Eruption,NE rift zone,0,,?,450,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
332010,Kilauea,19875,Confirmed Eruption,Lower east rift zone,0,,<,450,,0,,0,,Magnetism,,,,,,,,19.421,-155.287
283122,Harunasan,17813,Confirmed Eruption,Futatsu-dake,3,,,450,50,0,,0,,Tephrochronology,,,,,,,,36.477,138.851
283280,Hakkodasan,18133,Confirmed Eruption,O-dake,1,,?,450,,0,,0,,Radiocarbon (corrected),,,,,,,,40.659,140.877
285080,Kussharo,18723,Confirmed Eruption,Atosanupuri,,,?,450,,0,,0,,Tephrochronology,,,,,,,,43.615,144.427
323120,Mono-Inyo Craters,20668,Confirmed Eruption,Southern Mono Craters,,,,440,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,37.804,-119.029
322070,Three Sisters,20592,Confirmed Eruption,NW of North Sister (Collier Cone),2,?,,440,150,0,,0,,Radiocarbon (corrected),,,,,,,,44.133,-121.767
313030,Redoubt,20368,Confirmed Eruption,,,,,440,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
321030,Rainier,20492,Confirmed Eruption,,,,,440,100,0,,0,,Radiocarbon (corrected),,,,,,,,46.853,-121.76
282110,Asosan,17195,Confirmed Eruption,Naka-dake,3,,,440,75,0,,0,,Radiocarbon (corrected),,,,,,,,32.884,131.104
244020,Tutuila,22183,Confirmed Eruption,Cones E of Pava'ia'i Village,3,?,,440,200,,,,,Radiocarbon (corrected),,,,,,,,-14.295,-170.7
321050,St. Helens,20538,Confirmed Eruption,,,,?,420,,0,,0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
332010,Kilauea,19874,Confirmed Eruption,,,,,420,20,0,,0,,Tephrochronology,,,,,,,,19.421,-155.287
263250,Merapi,15828,Confirmed Eruption,,3,,,410,150,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
311350,Fisher,20049,Confirmed Eruption,Turquoise cone,,,,400,50,0,,0,,Radiocarbon (uncorrected),,,,,,,,54.65,-164.43
283230,Akita-Komagatake,18047,Confirmed Eruption,Me-dake,,,,400,500,0,,0,,Tephrochronology,,,,,,,,39.761,140.799
283030,Fujisan,17427,Confirmed Eruption,SE flank (Akatsuka),2,,?,400,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
245010,Taveuni,14840,Confirmed Eruption,,2,,,400,50,0,,0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
282060,Kikai,16987,Confirmed Eruption,Iwo-dake,3,,,390,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,30.793,130.305
283030,Fujisan,17426,Confirmed Eruption,SSE flank (Obuchi Craters),,,,370,200,0,,0,,Radiocarbon (uncorrected),,,,,,,,35.361,138.728
282120,Kujusan,17361,Confirmed Eruption,Kuro-dake,3,,,370,40,0,,0,,Radiocarbon (corrected),,,,,,,,33.086,131.249
283110,Asamayama,17676,Confirmed Eruption,,4,,,350,10,11,,15,15,Anthropology,,,,,,,,36.406,138.523
283030,Fujisan,17425,Confirmed Eruption,SE flank (Kurotsuka),3,,,350,300,0,,0,,Radiocarbon (uncorrected),,,,,,,,35.361,138.728
285081,Mashu,18713,Confirmed Eruption,Kamuinupuri,2,,,350,100,0,,0,,Radiocarbon (corrected),,,,,,,,43.572,144.561
285050,Tokachidake,18638,Confirmed Eruption,,,,,350,100,0,,0,,Radiocarbon (corrected),,,,,,,,43.418,142.686
323110,Mono Lake Volcanic Field,20658,Confirmed Eruption,,,,,350,100,0,,0,,Tephrochronology,,,,,,,,38,-119.03
332020,Mauna Loa,10158,Confirmed Eruption,Mokuaweoweo,0,,?,350,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
305050,Longgang Group,19640,Confirmed Eruption,Jinlongdingzi,,,?,350,,0,,0,,Radiocarbon (uncorrected),,,,,,,,42.33,126.5
245010,Taveuni,14839,Confirmed Eruption,Central Taveuni (Des Voeux Peak area),2,,?,350,,0,,0,,Tephrochronology,,,,,,,,-16.82,-179.97
250010,St. Andrew Strait,14856,Confirmed Eruption,Lou Island (Bedal volcano),,,?,350,,0,,0,,Radiocarbon (uncorrected),,,,,,,,-2.38,147.35
245030,Nabukelevu,14852,Confirmed Eruption,West side of summit dome complex,,,?,340,,0,,0,,Radiocarbon (corrected),,,,,,,,-19.12,177.98
311320,Akutan,19995,Confirmed Eruption,,5,,?,340,,0,,0,,Radiocarbon (uncorrected),,,,,,,,54.134,-165.986
313010,Augustine,20258,Confirmed Eruption,,,,,340,40,0,,0,,Radiocarbon (corrected),,,,,,,,59.363,-153.43
284010,Izu-Oshima,18162,Confirmed Eruption,Summit and east flank,4,,,340,200,0,,0,,Radiocarbon (corrected),,,,,,,,34.724,139.394
283150,Nasudake,17876,Confirmed Eruption,Chausu-dake,2,,,330,200,0,,0,,Radiocarbon (corrected),,,,,,,,37.125,139.963
263310,Tengger Caldera,16011,Confirmed Eruption,Segorowedi,3,?,,330,50,0,,0,,Radiocarbon (uncorrected),,,,,,,,-7.942,112.95
245010,Taveuni,14838,Confirmed Eruption,,2,,,320,100,0,,0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
284040,Miyakejima,17589,Confirmed Eruption,Sabigahama,3,?,,320,500,0,,0,,Tephrochronology,,,,,,,,34.094,139.526
323120,Mono-Inyo Craters,20667,Confirmed Eruption,Mono Craters (South Coulee?),,,,320,200,0,,0,,Radiocarbon (corrected),,,,,,,,37.804,-119.029
252080,Witori,15014,Confirmed Eruption,,5,,,310,100,0,,0,,Radiocarbon (corrected),,,,,,,,-5.576,150.516
314060,Imuruk Lake,20405,Confirmed Eruption,Lost Jim Cone,,,?,300,,0,,0,,Radiocarbon (uncorrected),,,,,,,,65.517,-163.45
332020,Mauna Loa,20579,Confirmed Eruption,NE rift zone,0,,?,300,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
283190,Zaozan [Zaosan],17948,Confirmed Eruption,Goshiki-dake area,4,,,300,200,0,,0,,Radiocarbon (corrected),,,,,,,,38.144,140.44
283030,Fujisan,17424,Confirmed Eruption,NW flank (Oniwa-Okuniwa),1,,?,300,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
313030,Redoubt,20367,Confirmed Eruption,,,,,290,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
323120,Mono-Inyo Craters,22200,Confirmed Eruption,Inyo Craters (Wilson Butte),3,,,290,50,,,,,Radiocarbon (corrected),,,,,,,,37.804,-119.029
263250,Merapi,15827,Confirmed Eruption,,,,,280,150,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
282070,Ata,17020,Confirmed Eruption,Kaimon,3,,?,270,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
245010,Taveuni,14837,Confirmed Eruption,Central Taveuni (west of Lake Tagimoucea),1,,?,270,,0,,0,,Tephrochronology,,,,,,,,-16.82,-179.97
321050,St. Helens,20537,Confirmed Eruption,,,,?,270,,0,,0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
284040,Miyakejima,17588,Confirmed Eruption,,4,,,260,500,0,,0,,Tephrochronology,,,,,,,,34.094,139.526
274060,Iraya,16891,Confirmed Eruption,,,,,250,200,0,,0,,Radiocarbon (uncorrected),,,,,,,,20.469,122.01
262000,Krakatau,15580,Confirmed Eruption,,,,,250,50,0,,0,,Historical Observations,,,,,,,,-6.102,105.423
284010,Izu-Oshima,18161,Confirmed Eruption,,3,,,250,100,0,,0,,Tephrochronology,,,,,,,,34.724,139.394
283150,Nasudake,17875,Confirmed Eruption,Chausu-dake,3,,,250,200,0,,0,,Radiocarbon (corrected),,,,,,,,37.125,139.963
283030,Fujisan,17423,Confirmed Eruption,NW flank (Kita-Koriike),2,,?,250,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
285070,Akan,18679,Confirmed Eruption,Akan-Fuji,,,?,250,,0,,0,,Radiocarbon (corrected),,,,,,,,43.384,144.013
285010,Oshima-Oshima,18554,Confirmed Eruption,Nishi-yama,,,,250,150,0,,0,,Radiocarbon (uncorrected),,,,,,,,41.51,139.367
311180,Seguam,19773,Confirmed Eruption,West of Wilcox volcano,,,,250,500,0,,0,,Uranium-series,,,,,,,,52.315,-172.51
283030,Fujisan,17422,Confirmed Eruption,SE flank,,,,240,150,0,,0,,Radiocarbon (uncorrected),,,,,,,,35.361,138.728
263210,Sundoro,15794,Confirmed Eruption,,,,?,230,,0,,0,,Radiocarbon (uncorrected),,,,,,,,-7.3,109.992
321050,St. Helens,20536,Confirmed Eruption,,0,,?,230,,0,,0,,Tephrochronology,,,,,,,,46.2,-122.18
245010,Taveuni,14836,Confirmed Eruption,,0,,,220,100,0,,0,,Radiocarbon (corrected),,,,,,,,-16.82,-179.97
283030,Fujisan,17421,Confirmed Eruption,NE flank (Hinokimarubi lava flow),2,,?,220,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
323200,Salton Buttes,22136,Confirmed Eruption,"Rock Hill, N & S Red Hill",,,,210,100,,,,,Magnetism,,,,,,,,33.197,-115.616
263291,Penanggungan,15959,Uncertain Eruption,,,,?,200,,0,,0,,,,,,,,,,-7.616,112.62
321040,Adams,20516,Confirmed Eruption,,2,,?,200,,0,,0,,Tephrochronology,,,,,,,,46.206,-121.49
321020,Glacier Peak,20471,Confirmed Eruption,,4,+,,200,50,0,,0,,Radiocarbon (uncorrected),,,,,,,,48.112,-121.113
332020,Mauna Loa,14063,Confirmed Eruption,Mokuaweoweo,0,,?,200,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
311110,Kanaga,19707,Confirmed Eruption,,,,,200,150,0,,0,,Radiocarbon (corrected),,,,,,,,51.923,-177.168
312090,Aniakchak,20184,Confirmed Eruption,Northern & western caldera floor,,,,200,255,0,,0,,Tephrochronology,,,,,,,,56.88,-158.17
283030,Fujisan,17420,Confirmed Eruption,NW flank (Sajiki-yama),2,,?,200,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
283050,Hakusan,17466,Confirmed Eruption,,,,?,200,,0,,0,,Tephrochronology,,,,,,,,36.155,136.771
285034,Kuttara,18587,Confirmed Eruption,,,,,200,75,0,,0,,Radiocarbon (corrected),,,,,,,,42.491,141.16
313030,Redoubt,20366,Confirmed Eruption,,,,,190,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
315020,Wrangell,20407,Confirmed Eruption,,4,C,,190,200,0,,0,,Radiocarbon (uncorrected),,,,,,,,62.006,-144.017
321050,St. Helens,20535,Confirmed Eruption,Lower E flank (East Dome),,,?,190,,0,,0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
263310,Tengger Caldera,16010,Confirmed Eruption,Widodaren,2,,,190,50,0,,0,,Radiocarbon (uncorrected),,,,,,,,-7.942,112.95
263250,Merapi,15826,Confirmed Eruption,,,,,190,300,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
252070,Krummel-Garbuna-Welcker,15006,Confirmed Eruption,Garbuna and Welcker,2,?,?,150,,0,,0,,Radiocarbon (uncorrected),,,,,,,,-5.416,150.027
282070,Ata,17019,Confirmed Eruption,Kaimon,4,,?,150,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
323010,Shasta,20635,Confirmed Eruption,,,,?,150,,0,,0,,Radiocarbon (uncorrected),,,,,,,,41.409,-122.193
332010,Kilauea,19871,Confirmed Eruption,Kilauea summit (Powers Caldera),0,,,150,300,0,,0,,Magnetism,,,,,,,,19.421,-155.287
332020,Mauna Loa,14062,Confirmed Eruption,SE rift zone,0,,?,150,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
285081,Mashu,18712,Confirmed Eruption,Kamuinupuri,4,,,150,100,0,,0,,Radiocarbon (corrected),,,,,,,,43.572,144.561
283240,Iwatesan,17571,Confirmed Eruption,Higashi-Iwate,,,?,150,,0,,0,,Radiocarbon (uncorrected),,,,,,,,39.853,141.001
284010,Izu-Oshima,18160,Confirmed Eruption,,3,,,150,50,0,,0,,Radiocarbon (corrected),,,,,,,,34.724,139.394
282070,Ata,17018,Confirmed Eruption,Kaimon,4,,?,130,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
271031,Leonard Range,16701,Confirmed Eruption,,,,,120,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,7.382,126.047
263250,Merapi,15825,Confirmed Eruption,,,,,120,75,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
313030,Redoubt,20365,Confirmed Eruption,,,,,110,50,0,,0,,Radiocarbon (uncorrected),,,,,,,,60.485,-152.742
285083,Tenchozan,20846,Uncertain Eruption,,3,,,100,,0,,0,,Uncertain,,,,,,,,44.044,145.086
332020,Mauna Loa,10157,Confirmed Eruption,SE rift zone,0,,?,100,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
321050,St. Helens,20534,Confirmed Eruption,SW flank (Cave basalts),0,,?,100,,0,,0,,Radiocarbon (corrected),,,,,,,,46.2,-122.18
283030,Fujisan,17419,Confirmed Eruption,NW flank (Ohira-yama),2,,?,100,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
285070,Akan,18678,Confirmed Eruption,Akan-Fuji,,,,100,100,0,,0,,Tephrochronology,,,,,,,,43.384,144.013
332060,Haleakala,10283,Confirmed Eruption,Haleakala crater,,,,80,40,0,,0,,Radiocarbon (uncorrected),,,,,,,,20.708,-156.25
285082,Rausudake,18716,Confirmed Eruption,SW flank (Tencho-zan),3,,,80,50,0,,0,,Radiocarbon (corrected),,,,,,,,44.076,145.122
313030,Redoubt,20364,Confirmed Eruption,,,,,70,75,0,,0,,Varve Count,,,,,,,,60.485,-152.742
315030,Churchill,20421,Confirmed Eruption,,6,,,60,200,0,,0,,Radiocarbon (uncorrected),,,,,,,,61.38,-141.75
323010,Shasta,20634,Confirmed Eruption,,0,,?,50,,0,,0,,Tephrochronology,,,,,,,,41.409,-122.193
332020,Mauna Loa,10156,Confirmed Eruption,NE rift zone,0,,?,50,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
283030,Fujisan,17418,Confirmed Eruption,NW flank (Futatsuzuka),2,,?,50,,0,,0,,Tephrochronology,,,,,,,,35.361,138.728
283120,Kusatsu-Shiranesan,17821,Confirmed Eruption,Yu-gama,2,,?,50,,0,,0,,Tephrochronology,,,,,,,,36.618,138.528
257040,Ambrym,15238,Confirmed Eruption,,6,+,,50,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,-16.25,168.12
322070,Three Sisters,20591,Confirmed Eruption,NW of North Sister (Four-in-One Cone),2,?,,40,200,0,,0,,Radiocarbon (corrected),,,,,,,,44.133,-121.767
282070,Ata,17017,Confirmed Eruption,Kaimon,3,,?,30,,0,,0,,Tephrochronology,,,,,,,,31.22,130.57
263250,Merapi,15824,Confirmed Eruption,,4,P,,20,300,0,,0,,Radiocarbon (corrected),,,,,,,,-7.54,110.446
323200,Salton Buttes,20682,Confirmed Eruption,Obsidian Butte,,,,10,100,0,,0,,Magnetism,,,,,,,,33.197,-115.616
323120,Mono-Inyo Craters,20666,Confirmed Eruption,Mono Craters (South Coulee?),,,,10,200,0,,0,,Radiocarbon (corrected),,,,,,,,37.804,-119.029
285050,Tokachidake,18637,Confirmed Eruption,,,,,1,50,,,,,Radiocarbon (corrected),,,,,,,,43.418,142.686
305011,Arxan-Chaihe,19634,Confirmed Eruption,,,,,0,150,0,,0,,Radiocarbon (uncorrected),,,,,,,,47.45,120.8
332020,Mauna Loa,10155,Confirmed Eruption,NE and SW rift zones,0,,?,-30,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
263200,Dieng Volcanic Complex,15768,Confirmed Eruption,,0,,,-50,100,0,,0,,Radiocarbon (uncorrected),,,,,,,,-7.2,109.879
332010,Kilauea,19870,Confirmed Eruption,,,,,-50,150,0,,0,,Radiocarbon (corrected),,,,,,,,19.421,-155.287
332000,Loihi,20727,Confirmed Eruption,,0,,,-50,3000,0,,0,,Potassium-Argon,,,,,,,,18.92,-155.27
322070,Three Sisters,20594,Confirmed Eruption,N & S flanks of South Sister (Devils Hill),3,,?,-50,,0,,0,,Radiocarbon (uncorrected),,,,,,,,44.133,-121.767
285040,Shikotsu,18607,Confirmed Eruption,Tarumai,3,,?,-50,,0,,0,,Tephrochronology,,,,,,,,42.688,141.38
285070,Akan,18677,Confirmed Eruption,Akan-Fuji,4,P,?,-50,,0,,0,,Radiocarbon (corrected),,,,,,,,43.384,144.013
283020,Hakoneyama,17385,Confirmed Eruption,NE of Kamiyama,,,?,-50,,0,,0,,Tephrochronology,,,,,,,,35.233,139.021
283060,Norikuradake,17486,Confirmed Eruption,,3,,?,-50,,0,,0,,Tephrochronology,,,,,,,,36.106,137.554
283280,Hakkodasan,18132,Confirmed Eruption,O-dake,1,,?,-50,,0,,0,,Radiocarbon (corrected),,,,,,,,40.659,140.877
284040,Miyakejima,17587,Confirmed Eruption,Taira-yama,3,,,-50,50,0,,0,,Radiocarbon (corrected),,,,,,,,34.094,139.526
283230,Akita-Komagatake,18046,Confirmed Eruption,,2,,,-50,200,0,,0,,Radiocarbon (corrected),,,,,,,,39.761,140.799
283170,Adatarayama,17908,Confirmed Eruption,Numanotaira,,,,-50,900,0,,0,,Tephrochronology,,,,,,,,37.647,140.281
